USER_ID,COR_LAN,COR_LON,DATE,TIME,TWEET,Label
69638316,38.784,-77.115,9/1/2014,5:49:06,iaamirkhan afaqsharif geo pe government ka kya fault hai aur lahore incident pe ss zimadar hai ns tau mulk mien he nahi tha,0
85464101,39.007,-77.086,12/6/2014,21:45:56,fascinating details on the earlier incident involving wahlberg school children and allegations of racial slurs ,0
507799148,38.882,-77.081,4/24/2014,19:40:39,cbssports yankees michael pineda suspended 10 games for pinetar incident  tealiawelker read this itll explain,0
20795979,38.946,-77.453,7/31/2014,12:37:57,pagerduty lands 272m in series b to simplify it incident management  ,0
1100020633,39.027,-77.398,3/28/2014,20:00:00,sydeierle hahah jk football incident,0
60913234,38.946,-77.453,10/30/2014,23:51:19,personajes incidentales en las historias de los viajes,0
1697190990,39.184,-77.193,10/24/2014,0:25:12,wow the incident with the stabbing ,0
1618385317,38.96,-77.424,8/18/2014,3:49:16,ladakn99 i feel that the protests are targeted towards police brutality as a whole this specific incident just acted like a catalyst,0
59165638,38.832,-77.423,6/5/2014,23:57:49,do you have a conspiracy theory about the dyatlov pass incident jpnmtn does,0
424667193,38.916,-77.219,8/17/2014,3:01:19,awkward seeing oomf tonight after that little incident back in february ,0
99144501,38.789,-77.187,12/11/2014,16:42:28,government job alert team lead  incident response  mantech  springfield va  veteranjob jobs,0
192736653,38.896,-77.07,3/10/2014,15:54:01,the flight mh370 incident is becoming more sinister two of the passengers on board actually flew with stolen passports,0
15983455,38.718,-77.091,4/27/2014,2:17:55,now evil guy has kidnapped entire schoolbus in echo of chowchilla incident in 70s harry saying i told you so,0
51147884,38.673,-77.349,8/25/2014,13:57:31,breaking shooting incident at fort lee va shooter on the loose,0
191124076,38.656,-77.257,8/27/2014,0:40:04,jenstacks amp when im not grinding i wish i had someone to call my own coincidentally my name is my own,0
733100474,38.816,-77.309,4/24/2014,10:47:24,but my question is how 2 chainz remembers that gilbert arenas incident,0
2568207739,39.19,-77.205,7/16/2014,5:30:37,princessalana but you could unfollow me if you dont like what you see ampamp why are you making such a small thing into a big incident,0
110249755,38.844,-77.306,3/13/2014,14:27:17,bus vs conecone loses but the incident scene was still safe whats your roadway safety sop keepfireinyourlife ,1
399488222,38.859,-77.389,3/10/2014,23:02:17,soccerbyives shea loan at barnsley cut short after fan incident  usmnt  another broken world incidentsad,0
373522445,38.843,-77.4,7/2/2014,1:23:52,additional recommendations focus on improvingclarifying what constitutes about collection and reporting incidental usp collection pclob,0
373522445,38.843,-77.4,11/15/2014,15:26:36,thomasdrake1 jesselynradack markszaidesq and neither of you do anything but cite isolated incidents of failure every 5 seconds,0
716172974,38.976,-77.446,10/9/2014,11:47:08,eb greenway traffic back up has reached mainline toll plaza no incidents to report heading inbound on dulles toll road,0
201398139,39.192,-77.279,11/12/2014,7:29:07,billsimmons iverson moss and kg all with racially charged incidents in high school hopefully we can get the kg story next randuniversity,0
205749114,38.943,-77.079,2/13/2014,5:48:10,ftatis23 incognito has been in the league longer and also has been at the center of controversy before this incident occurred,0
249759147,38.869,-77.232,6/13/2014,1:22:49,mlb keep promoting this selfish immature dude yet suspend first incident players practice what you preach youre setting bad examples,0
99144501,38.789,-77.187,12/17/2014,19:21:27,team lead  incident response  mantech springfield va  government veteranjob job jobs tweetmyjobs,0
106542280,38.961,-77.085,3/20/2014,11:43:05,it coincidently rained overnight and today is foggy as fuckk 1stspringday2014,0
40037095,39.054,-77.119,2/25/2014,2:30:40,and nowto the negative incident that took place at the end of the nightsoundchatradio,0
1262885677,38.709,-77.23,6/19/2014,4:12:26,charlie  newseum 66 cars parked smooth no issue no incident to report event concluded,0
564212174,39.026,-77.132,8/28/2014,19:00:34,freshman talking about the stabbing incident last year lol,0
251638338,38.707,-77.144,8/14/2014,13:30:30,ferguson didnt even have a murder the last 2 years until that police incident,0
99144501,38.789,-77.187,11/25/2014,17:14:36,team lead  incident response  mantech springfield va  government veteranjob job jobs tweetmyjobs,0
2447386466,38.702,-77.228,9/8/2014,19:09:19,memories of ray rice before the incident were the bomb 27,0
733100474,38.817,-77.303,2/7/2014,14:12:50,if there arent potato wedges at lunch today a fit will be thrown the likes of which havent been seen since the taco incident of 86,0
94941956,38.952,-77.349,5/27/2014,21:11:16,it was on purpose quali incident poor teamlh,0
49180424,38.439,-77.706,6/9/2014,1:40:49,rramirezryan i know but he didnt hit the ball it would be different if he hit the ball and then hit his hand due to incidental contact,0
494591136,38.895,-77.298,4/29/2014,0:35:37,my lt wasnt directed at one person there has been many butt incidents that have concerned me lately and btw that took me 2 minutes to edit,0
1908013748,39.008,-77.102,1/30/2014,2:28:24,rep grimm may be forgiven by the journalist but the image he left after the incident may stick with the voters for a long long time,0
580299242,38.735,-77.103,3/23/2014,21:15:51,footballvines ronaldo penalty incident outside the box  redskinsjeffrey,0
489475164,38.784,-77.635,12/22/2014,13:10:37,dajsamarasinghe joenbc morningjoe  thanks i was unaware that the first antipolice incident in american history was in 1973,0
218240672,38.858,-77.171,2/21/2014,18:15:51,this is our beloved sudancradle of an incident history and the religiouscultural diversitysudan southsudan ,0
1380172075,39.041,-77.5,7/1/2014,22:04:11,if we loose the wondo incident will haunt us forever,0
730869829,38.643,-77.295,3/8/2014,18:57:00,rip javierisfake today because of that incident ripjavier,0
1516027542,38.689,-77.132,4/2/2014,22:55:18,cnnbrk everyone urged to shelter in place amid activeshooter incident fort hoods twitter feed said  again,0
2229848017,38.842,-77.169,4/2/2014,23:57:36,unconfirmed cnn report from ft hood that incident was soldier on soldier theyre giving a name also unconfirmed,0
373522445,38.843,-77.4,6/1/2014,12:39:22,emptywheel jesselynradack im not but this program per the article requires a warrant for usp data incidental collection sub to min,0
426196305,38.847,-77.129,9/9/2014,14:49:18,dhlong8685 ripdmb there is reference of a 2008 incident checking validity on orange county court records seeing if anything shows,0
273036079,38.829,-77.306,11/13/2014,18:29:53,seeing marclacognata around campus brightens my day  coincidentally hes also my fashion muse,0
2288323617,38.74,-77.228,12/31/2014,3:59:00,tryan well the main points are 1 the school was closed before the incident 2 the crime scene doesnt make sense,0
306547725,39.042,-77.501,7/26/2014,1:48:48,foxhound224 thatguytrevor98 coincidentally im watching a movie about two old dudes who are immature as hell lol,0
489475164,38.9,-77.19,7/17/2014,17:58:25,michelelassauxh msnbc cnn  i agree and not saying its ok but inevitably discussion turns to war crime or crime or unfortunate incident,0
37536652,38.864,-77.362,7/9/2014,23:44:46,virginia police want to incidentally create child pornography to charge a juvenile with creating child pornographic material tf,0
1859697751,38.889,-77.102,11/24/2014,18:57:35,this incident made me upset  ,0
373522445,38.846,-77.375,7/7/2014,19:40:53,shepnewsteam happy to explain details of incidental collection to you at your convenience nsa,0
572947411,38.77,-77.189,11/25/2014,3:53:58,people have always been shot at by the police thoughwhy did we wait until this recent mike brown incident to make a big deal out of it,0
394681583,38.881,-77.257,8/2/2014,3:01:29,just saw the george incident  that shit is heavy  hope for a speedy recovery  i might not care about the nba but never want to see that,0
27875845,38.853,-77.337,7/18/2014,1:37:53,i wish they would have explained the pineapple incident on himym,0
401735287,38.833,-77.111,8/14/2014,0:41:53,i noticed now after the incident in missouri social media like facebook is posting good cops videos,0
335364170,39.137,-77.403,3/12/2014,17:47:57,coincidentally sushi en and chicken out are right next to each other weird,0
607543503,38.473,-77.46,9/8/2014,17:10:53,rvcappy charlesbelk dariusgoins when arrests or abuse is race or committed by specific cops require incident reportedampofficer culpable,0
117341432,38.94,-77.389,9/29/2014,12:32:43,if mediacrooks can distort a day old incident to make it opposite of reality imagine what they did for years ,0
2170864430,39.162,-77.074,8/24/2014,17:09:14,tommy still thinks we should move past the kip incident neveraskingforaboysnumberagain scarredforlife ,0
19545932,38.898,-77.109,5/16/2014,4:05:46,eileen murphy clarifies incident that was a contributing factor was abramson labeling yogurt in office fridge with dont pinch pinch,0
239050635,38.874,-77.148,10/13/2014,21:53:50,mamajo76 stilettoroyalty incidentally if anyone knowshears what that was on his shirt please tell me driving me crazy  lol,0
1491109446,39.006,-77.416,9/6/2014,4:34:17,i always thought this shit was too coincidental  ,0
211779539,38.868,-77.285,4/4/2014,9:47:53,fell asleep without realising so i didnt have a alarm for fajr but coincidently woke up just as fajr was happening goodfeeling teamfajr,0
613593147,38.84,-77.084,12/30/2014,15:44:26,granthpaulsen his lack of reaction at the time of the incident tells me everything,0
489475164,38.785,-77.634,7/17/2014,17:28:22,if initial rpts on mh17 prove true then analogous to us mistakenly hitting civilian targets  unfortunate incident of war msnbc cnn,0
6706482,39.06,-77.471,6/22/2014,2:09:44,if i didnt get out i was gonna take drastic measures still recoopin from knee incident ,0
48788595,38.869,-77.083,12/26/2014,5:02:28,the funniest thing about theinterview it says similarities are entirely coincidental disclaimers kimjongun ,0
177410033,38.918,-77.219,6/27/2014,2:50:24,wasnt easy but i made it to tysons corner w no incident now padding an hour amp a half,0
273093657,38.8,-77.134,12/24/2014,6:13:53,wild road rage incident caught on video results in assault with a deadly weapon charge  theblaze jonstreet,0
432210393,38.672,-77.329,8/10/2014,15:27:09,going to add ashleys incident to her that ugly nigga lookin rat handboxes she fucked with the wrong family,0
47797011,39.149,-77.273,8/10/2014,4:53:29,the lead just came back by on espn sportscenter still no mention of tonystewart incident wonder if they will even mention it tomorrow,0
370962613,38.721,-77.12,5/27/2014,0:18:27,mermaidmidget you know what this reminds me of an incident ingame of thrones,0
298228534,38.844,-77.305,6/23/2014,16:20:00,pgfdpio pgd9politico this is an outside dumpster fire incident at peppercorn place  no further information,0
1525464828,39.173,-77.258,11/22/2014,11:48:53,damn i had a incident smh,0
527717751,38.825,-77.436,12/31/2014,7:03:29,incidents why am i laughing so hard  ,0
41406408,38.864,-77.099,6/25/2014,0:50:34,interesting but probably not surprising that the uruguay biting incident is not mentioned in fifas news account of that worldcup game,0
174390544,38.792,-77.526,6/13/2014,0:05:54,levineps it was an unfortunate incident allaround my concern is that theres some issue in mannys life that boiled over,0
99144501,38.789,-77.187,11/19/2014,17:19:06,government job alert team lead  incident response  mantech  springfield va  veteranjob jobs,0
458438059,38.619,-77.293,9/2/2014,15:08:44,vicktur ohivic in case anyone needed a refresher the couch incident was not highly scandalous it mostly involved a boy touching my leg,0
197076258,38.882,-77.111,7/1/2014,21:20:20,dear canvassers no means no incidentally headphones also means no,0
633367070,38.948,-77.073,4/8/2014,0:42:46,thedbk umpd investigating the possibility that ernest marfo was involved in other umd bathroom voyeur incidents oh waterbug,0
47797011,39.15,-77.273,8/10/2014,5:19:26,wonder if the tonystewart incident means well get more or less danica coverage on espn tomorrow nascar,0
807745412,38.726,-77.231,8/2/2014,2:42:12,it look like that kevin ware incident again,0
267431213,38.993,-77.365,5/16/2014,2:44:09,the jay z and solange incident was funny at first with all the memes  but now its annoying give them their privacy,0
607543503,38.473,-77.46,8/15/2014,22:07:33,i initially thought the 711 incident was unrelated but it shows an aggressive brown with no fear a normal youth does not act like that,0
477962837,38.807,-77.495,12/17/2014,22:26:02,these teachers here are talking about an incident with special brownies lmao,0
25898048,38.776,-77.135,6/14/2014,4:49:34,galtsgirl coincidentally my indictment wish list reads a lot like the congressional roll call,0
35002029,38.886,-77.094,2/14/2014,16:03:29,7boomeresiason oh also playing peacemaker during an altercation but yea you having an uninformed opinion after 1 incident makes sense,0
366602176,38.886,-77.17,12/23/2014,3:32:28,wtfiii also the story doesnt match the headline the story says he was golfing at the time of the incident and was briefed then ufpnews,0
241731487,39.177,-77.241,3/24/2014,17:02:50, rt uberfacts oral sex has caused pregnancy in at least two bizarre incidents,0
1105325558,38.791,-77.261,2/16/2014,3:07:29,and just coincidentally mean by taylor swift comes on pandora this my song tho,0
1329748687,39.057,-77.113,4/16/2014,1:21:03,paradeinpink incidentally what is this weather,0
262473595,38.918,-77.215,3/5/2014,4:21:42,i cant believe i had to file an incident report on a kid that scraped his foot like wut and why,0
17039034,39.111,-77.178,11/19/2014,22:50:14,wojyahoonba after domestic violence incident the nba has suspended charlottes jeff taylor for 24 games league says these peeps smdh,0
2234788386,39.128,-77.718,8/11/2014,20:06:36,im so ashamed by this tea emoji incident dont think i can ever face sjmidolo after this,0
799166934,38.664,-77.436,5/7/2014,23:39:07,2 incidents in 4 days oh bryant ,0
266289529,38.839,-77.194,6/5/2014,2:44:37,all these racist videos and incidents that have been surfacing lately are disgusting,0
1262885677,38.708,-77.231,6/15/2014,4:23:47,charlene  anderson house event completed no incident to report,0
19545932,38.898,-77.11,4/13/2014,2:43:22,sandrahelena39 conor64  it draws a conclusion abt a country from a single incident bigotry albeit not ag a religion,0
349317383,38.927,-77.386,12/21/2014,4:17:30,brookeelaine isolated incident from anything related to the protesting for equality in the police state and he was a coward who killed,0
730869829,38.636,-77.306,4/27/2014,1:30:52,im never going to clippers game because of that incident,0
237134217,38.844,-77.285,5/28/2014,21:44:09,the former does not fully account for incidents that go intent gt weapon selection gt  homicide,0
16062573,38.926,-77.073,2/12/2014,14:36:29,taylorandbesty helloiambesty  did you speak to or get a apology for the cell phone throwing incident,0
232215100,39.045,-77.135,2/1/2014,22:56:57,some incidents make you realize how lucky you are to be alive,0
1938746881,38.93,-77.133,2/6/2014,14:11:00,tbt to the butt slasher incident ,0
1431412406,38.989,-77.077,3/12/2014,13:56:53,they promise photos and videos as well as a review of the shooters activities in the months prior to the incident,0
389825664,38.601,-77.161,6/4/2014,6:55:13,kenbrew incidents like this turn dudes into the niggas women complain about ,0
273576271,38.94,-77.08,8/14/2014,0:08:29,initial incident report on shooting of dc police officer does not mention  carjacking attempt first described by officials nbcwashington,0
256502993,38.868,-77.198,3/20/2014,20:25:09,chaytimmons cuz of my incident few days ago,0
1584196182,39.087,-77.18,5/12/2014,19:41:04,what is character but the determination of incident what is incident but the illustration of character henryjames,0
598275410,39.063,-77.094,11/22/2014,3:35:40,interesting documentary on liberty incident in 1967 some alleged that israel attacked a us ship,0
733814502,38.748,-77.681,8/26/2014,17:52:55,prayers we have an active shooter incident near our home kids home jeremynalewak thekingdude taylore223 patriothistory paulcoggin,0
68658036,39.198,-77.241,5/15/2014,3:07:07,they crowned jay z on a cartoon version of the solange elevator incident they made him say i got 99 problems but a bitch aint one hit me,0
1584196182,39.089,-77.176,5/12/2014,19:39:35,what is character but the determination of in incident what is incident but the illustration of character henryjames,0
489475164,38.784,-77.636,12/3/2014,20:19:31,label warning cigarscigarettes may lead to premature death needs revision after ferguson and nyc killings following tobacco incidents,0
349956062,38.618,-77.385,12/26/2014,21:38:42,darrenarsenal1 youaremyarsenal no defense but better refereeing could have prevented the incident,0
32213733,38.761,-77.585,12/31/2014,15:15:45,04francene toyota imagine employees carrying out toyota rapid response to coverup unintended acceleration incidents unconscionable,0
15505576,38.925,-77.229,10/14/2014,14:31:59,dpshow darrenrovell fsu already removed fisher from the process for student union incident suspension came from ad and interim president,0
309361561,38.638,-77.276,11/25/2014,5:57:10,nick is making fun of me cause of my mac and cheese incident ,0
535744604,38.832,-77.305,5/9/2014,3:40:29,2 think 1 incident made us become bffsidk what ill do wo you im gonna miss u so much ily sismiss ya already xoxo ,0
38435138,38.576,-77.336,4/17/2014,2:08:43,sheersweetness brejal ive an early shift tomor and off on fridaycoincidentallyphew good call on your partcongrads,0
239044425,39.111,-77.16,4/16/2014,16:46:05,teasippnblogger probably idk cause they had two incidents after all that i bet people didnt want to go there,0
99332264,38.886,-77.164,12/28/2014,9:49:13,missing airasia flight is third airplane incident with ties to malaysia   ,0
832079995,38.855,-77.116,6/26/2014,14:25:11,xatela1 exactly after that ivanovic incident i thought he changed but no he had to bite chiellini,0
46185934,39.116,-77.172,6/19/2014,23:12:02,pretty sure roger said all whites because of the orange incident last year p,0
341833084,38.823,-77.167,6/24/2014,18:23:11,suarez is going to be eaten alive by fifa when they review this incident he has bitten off more than he can chew,0
295325308,38.853,-77.129,7/4/2014,18:51:07,flagship rockville kevinlewisabc7 man arrested for allegedly upskirting potomac woman at rockville car wash incident caught on camera,0
148188476,38.948,-77.398,2/14/2014,17:07:07,yes i am talking about pepper spray incident in indian parliament,0
489475164,38.784,-77.636,6/10/2014,11:04:58,5 us troops killed in possible friendlyfire incident  devastating for victim families amp crew that struck comrades,0
590321131,39.022,-77.646,7/18/2014,23:48:43,why does crazy incidents always happen to me,0
66296772,38.975,-77.525,4/16/2014,23:34:00,g1ferret75 g1ttudrummer i guess you missed the little incident that happened not to long ago,0
773918994,39.028,-77.165,8/11/2014,14:52:13,dylantlr yes it will fade but the incident will also have long term implications,0
335321570,38.88,-77.089,10/26/2014,2:16:47,spacekatgal i just wish the press would report ethically on this incident,0
430123884,38.771,-77.18,12/5/2014,19:25:43,fun fact the officer involved in the garner incident was the subject of two civil rights cases in 2013 brown case fine this ridiculous,0
174390544,39.062,-77.121,6/25/2014,21:11:24,carlos gomez involved in another benchclearing incident  this time with washington clearly its the rest of the league and not him,0
2259701474,38.941,-77.397,4/27/2014,23:26:21,jgudo i just coincidentally checked twitter ,0
1705120369,38.895,-77.392,3/18/2014,14:50:47,wtoptraffic dc  ne  ny ave at bladensburg rd left lane blocked in both directions by 2 separate incidents thankgodforearlyretirement,1
158449578,38.775,-77.457,7/17/2014,22:14:02,seriously how do you or your agents shoot down civilian aircraft in 3 different incidents and get away with it,0
262519320,38.999,-77.093,4/25/2014,1:40:21,barbb2013 mamelby i am a soldier my idea of ptsd in civilians is colored after this incident she is a result of failing adult mindset,0
607543503,38.473,-77.461,10/14/2014,0:42:40,nancygracehln nancy we need you to keep this story in the average moms homethe govt will try amp sweep away incident so please advocate4him,0
218240672,38.739,-77.207,11/26/2014,19:36:44,it is the worst hamada incident more than 26 citizens killed and injured darfur ,0
348547772,39,-77.402,3/27/2014,0:43:02,its sickening how peoples first reactions to an incident is to pull out their phones for worldstar,0
390223259,38.818,-77.09,4/11/2014,23:30:52,incidentally the cherry blossoms around the tidal basin are beautiful,0
278179769,38.663,-77.32,6/16/2014,16:41:19,copamundiai heres the incident that led to pepes red card  lmfaooo ,0
390223259,38.811,-77.084,10/23/2014,16:13:54,jimmylevendia i actually thought the switchel sounded intriguing i dont think its alcoholic incidentally,0
336694307,39.06,-77.07,8/27/2014,4:41:14,things changed since that first incident,0
99144501,38.789,-77.187,11/13/2014,15:56:19,government job in springfield va team lead  incident response at mantech  veteranjob jobs,0
312936666,38.864,-77.078,7/20/2014,12:22:25,en ese incidente de masa si hubiese sido checo lo sancionan formula1,0
97206725,38.834,-77.081,6/17/2014,4:13:39,alexandriavapd during suspicious pkg  investig 400  hanson ln body locatedsuicide incidents related sadness desperation of people,0
572947411,38.77,-77.189,12/5/2014,2:51:33,man aint shit about to happen even if the police do start wearing cameras on their shirts just consider this recent garner nypd incident,0
218240672,38.828,-77.108,12/6/2014,1:39:07,the last incidents showed how weak is our nation ericgarner garner usa stopracism,0
488815662,38.846,-77.083,3/18/2014,15:07:10,nbcnews developing news helicopter crashes burns in seattle photo via meelataruc  wzdctelemundo 6pm,0
930004364,38.531,-77.447,10/7/2014,11:04:24,sonnyvondutch adrowningclown crashpalace geekoutshappen killpandakill i am tasked now will report back w results,0
9720702,38.96,-77.082,11/7/2014,3:41:55,crash of va elections database worries arlington registrar ,0
2715907242,39.191,-77.193,12/23/2014,12:47:29,giaabella  were crashing the aldc christmas party joking,0
16062247,38.921,-77.235,3/3/2014,18:19:51,virginiastatepolice fairfax div reports 65 traffic crashes 41 disabled vehicles out of 200 total calls for service wusa9,1
2409362432,38.765,-77.242,7/20/2014,9:17:20,ryansheehan18 hopefully i dont crash into you,0
199861166,38.808,-77.138,7/22/2014,4:14:18,imagine winning the lottery then dying in a car crash on the way to claim it,0
261390367,38.957,-77.091,3/13/2014,3:23:15,when i close my eyes to sleep the wind sounds like waves crashing on the beach it makes everything way more enjoyable,0
774037334,39.011,-77.084,2/13/2014,3:00:13,jesus christ i just fucking crashed,0
1089312157,38.889,-77.422,7/1/2014,1:48:43,when you are friends with someone that has depression they will annoy you but in there head everything is crashing and burning,0
1051584427,38.736,-77.554,3/28/2014,1:10:59,innggrriiddd my moms trying bc we were about to click finish payment and then the computer crashed bc there was to many people on ,0
1289515753,38.949,-77.451,6/24/2014,19:20:18,listening to the news about a crashed airplane isnt the best thing before getting on a plane in an hour ,0
850095944,38.632,-77.079,6/20/2014,15:42:14,ffspecial  to letteschat cwilliamgiles nightoftemplar realpaulsampson annthraxx svbell bleedingfilms crashpalace darkworksdwellc,0
271223196,39.035,-77.42,7/17/2014,16:03:47,at first malaysian airline mh370 that goes missing now another malaysian airline mh317 crashes with 295 people on board this is hideous,0
47007675,38.685,-77.298,7/4/2014,3:33:29,fifa till i crash or netflix,0
358221119,38.98,-77.37,6/15/2014,23:44:03,crash on herndon parkway ,1
533544903,38.845,-77.218,11/19/2014,23:52:48,meant to die we moved fast and then we crashed,0
135327911,38.779,-77.168,6/14/2014,1:31:57,np crash my party  luke bryan,0
235334884,38.868,-77.197,7/1/2014,0:19:29, tmz justin bieber comes to the rescue after floyd maywethers kids were in a bad car crash  ,0
1113585512,38.798,-77.131,3/1/2014,15:56:26,were all crashing the same dream gettin rich and well finally be happy  what a joke,0
285427509,38.781,-77.078,2/5/2014,17:12:31,i really miss my princess crash73010 ,0
238773272,39.108,-77.547,12/18/2014,14:09:50,holy shit i just crashed my dads car,1
23548551,38.853,-77.129,1/31/2014,5:00:35,go home hopefully get through another episode of ahs and crash,0
476335769,38.773,-77.449,6/23/2014,15:06:50,causeitsingris is about to crash today,0
51166123,38.834,-77.311,5/1/2014,21:40:18,yes computer please crash on me right before finals,0
309894176,39.132,-77.226,12/8/2014,18:07:08,on scene of a plane crash with hellgrenwjz in montgomery county  photoglife wjz  gaithersburg ,0
16173104,38.957,-77.39,2/25/2014,4:20:06,i really want to do that ice crash or what not looks fun,0
168741740,38.799,-77.254,10/22/2014,16:07:34,kingkidoutlaw i have ptsd over a car crash so i cant even play the copy i have right now lmao,0
247907428,38.814,-77.138,11/15/2014,18:39:15,who else is going to the game we need a tailgate to crash,0
628046074,38.762,-77.253,12/3/2014,6:31:59,watch me crash in a middle of a tweet,0
1621818830,38.882,-77.107,5/11/2014,4:03:04,theninjaginga27 goodstrystreebs seriously yall just catch a plane crash at me place and lets burn down the coast partyonwayne,0
335095911,39.118,-77.537,11/5/2014,4:21:43,felt like drake  from drake and josh when he crashed the dune buggy and had to hide it from his parents at dinner today with my family ,0
524779414,38.727,-77.094,6/2/2014,17:29:59,marybethhh96 should we crash the graduation ,0
104641844,38.822,-77.439,7/7/2014,8:16:30,they say we moving to fast well fuck it lets crash,0
596118771,38.914,-77.078,4/7/2014,16:38:04,onlyindc wnew 2 hurt roads closed after taxi cab crashes into building in northwest dc   ,1
47326468,39.033,-77.404,8/3/2014,3:35:32,fox5newsdc marion barry involved in wrongway crash in dc  hmm low blood sugar booze more likely,1
2678586007,38.799,-77.555,12/3/2014,23:03:13,this terrible crash has the police blocking all 5 lanes terribletraffic,1
15649695,38.815,-77.261,7/8/2014,5:11:47,realityvsmaddie the current beta randomly crashes and restarts doing mundane things like typing theres a reason its not out yet,0
614740717,38.66,-77.259,10/2/2014,8:27:49,well all that sugar and excitement led to a sugar crash and throw up as i expected smh,0
930004364,38.532,-77.446,5/2/2014,12:03:28,crashpalace killpandakill thepoeticzombie 9493e3fcad374ae yes weird but alluring will do countessdracula with ingridpitt next,0
563371506,38.787,-77.256,7/22/2014,12:43:29,fuckin site crashed,0
581217765,38.76,-77.612,6/25/2014,15:12:26,crashing golf carts out heerree,1
1611879775,38.779,-77.532,12/19/2014,23:23:53,mansa musa and islam in africa crash course worl ,0
265630855,38.974,-77.701,7/23/2014,14:23:15,extremely frustrated again with nascar app again it keeps crashing anyone have the web link,0
148739444,38.879,-77.196,6/21/2014,4:16:14,crashed on the couch tootired  homesweethome ,0
544342024,39.168,-77.257,7/17/2014,20:48:35,callmedirtydan hoez4sale first one still missing but a plane was shot down and crashed in ukraine both malaysia airlines tho right,0
269364065,38.803,-77.306,9/8/2014,1:43:35,wtf my fantasy football app keeps crashing,0
589726872,39.122,-77.178,4/8/2014,20:11:57,school bus just almost crashed into us ,0
286459391,38.931,-77.206,7/5/2014,6:08:13,do u ever drive hammered af n think wow i could die rn i wanna crash so bad just like need4speed i love a good rush adrenaline amp coke,0
1967842039,38.468,-77.414,2/11/2014,13:51:17,inspiredshell me toooo i hate soda but when im crashing them shits pick me right up  and yea stay away from them energy drinks man,0
1628047458,39.114,-77.186,12/4/2014,17:23:50,tbt early 2012 in my cute little 330i before a deer crashed into me on ,0
128975824,38.814,-77.099,3/4/2014,15:21:42,they need to make cups with shields for when the ice comes crashing down into face,0
349475527,38.905,-77.135,4/16/2014,15:00:39,hahaha 2 weeks of lab data and results lost on my crashed computer love life,0
1390990310,38.795,-77.501,12/1/2014,1:10:32,marc and mike need to take this thing over 2 man game put lee in the corner and zach on the opposite block have ta crash at the rim,0
4776141,39.029,-77.104,12/29/2014,15:09:00,washington post thank sweet baby jesus that the redskins horrible season is over heres a plane crash story for you,0
246571873,38.871,-77.467,8/27/2014,16:07:04,breakingnews f15 military jet crashes into george washington national forest near staunton va were en route breaking,0
232447216,38.96,-77.348,4/23/2014,21:25:30,anansiboi akakristin crash tackle hug time,0
246571873,39.071,-77.111,8/13/2014,12:47:09,photo crash one overturned on veirs mill rd  twinbrook pkwy before meadow hall dr mdtraffic ,0
1438713410,39.173,-77.2,12/21/2014,1:20:01,so i crash weddings now ,0
130971502,39.18,-77.181,12/8/2014,21:49:08,ntsb press conference beginning at gaithersburg jet crash site ,0
1126583724,38.821,-77.156,10/17/2014,22:56:15,she got into a pretty serious car crash and youre gonna start measuring dick sizes gtfo asshole,0
1154363378,38.796,-77.306,2/5/2014,5:07:40,awkward is walking into your apartment to find that you are crashing a date for 2 backtomyroom,0
243239948,39.188,-77.271,2/21/2014,0:09:13,laughfro the movie industry bouta crash same trends as before then your gen of filmmakers will bring it back,0
1135766094,38.931,-77.351,12/28/2014,22:58:42,8501qs  were the pitot tubes affected like in the air france crash,0
242888499,39.174,-77.204,11/4/2014,5:57:12,redskins crashed thats what yall get ,0
225962390,39.18,-77.18,12/10/2014,22:24:19,two coworkers tell us about marie gemmel who was killed with her sons in the gaithersburg jet crash nbcwashington ,0
243717659,38.573,-77.297,3/20/2014,23:59:55,craycass we have a new coxswain whos almost crashed the boat like 5 times but same with our team,0
489475164,38.784,-77.636,7/30/2014,20:16:38,saltpotatoes  i used to hate them particularly in summer but one crash made a believer out of me,0
66296772,39.009,-77.506,6/3/2014,22:45:01,tegisalex dont forget crash bandicoot his greatest achievement kappa,0
2257253421,38.443,-77.422,4/7/2014,21:13:39,i dont want to crash and burn again,0
420343275,38.986,-77.674,6/7/2014,16:05:15,a bird just crashed into the ground saw me and spazzed out youdoyoubirdy,0
361592728,39.132,-77.16,8/18/2014,1:56:48,grisbri youre the one being up crashes and wrong peoples name so its your fault lol,0
24057885,38.815,-77.127,5/13/2014,3:51:43,xoxojasb i cannot wait to see you text me with details i lost your number due to my phone crashing ,0
631934074,38.776,-77.273,4/5/2014,1:47:34,plane starts crashing gooch punches me in the face im not going down without a fight,0
437058168,38.935,-77.09,1/29/2014,21:10:14,edwurdz well i may be going to baltimore soon maybe i can crash with you,0
1021129350,38.868,-77.118,11/3/2014,12:12:29,dunbararmored and i understand transporting money is a high risk business but so is having cars crash into your truck or making me late,0
633841160,38.78,-77.648,1/31/2014,2:38:27,suhvannuhhh morgan6889 warriorsofeq haha nah crashandburn,0
38740409,39.063,-77.115,7/24/2014,16:47:48,i was going to travel in a couple weeks but planes are crashing or going missing i think a cruise is safer,0
523420085,38.484,-77.392,6/19/2014,14:28:03,dctraffic virginia on i95 va nb between quantico and va619 triangle crash two lanes blocked jammed from we are not moving,1
163946520,39.095,-77.585,3/31/2014,2:49:36,just watched thecrashreel about kevinpearce it was so sad yet so inspirational amp definitely a movie that puts things in perspective,0
